question_id,is_correct,unique_answer_count
215,False,4
216,False,3
217,False,3
218,False,3
219,True,2
220,False,4
221,False,3
222,False,4
223,True,3
224,False,2
225,True,1
226,False,3
227,False,3
228,True,2
229,True,1
230,True,3
231,True,3
232,True,3
233,False,2
234,True,2
235,True,2
236,True,2
237,True,2
238,False,4
239,False,3
240,False,2
241,True,2
242,True,3
243,True,1
244,True,2
245,True,2
246,False,3
247,True,2
248,True,2
249,True,2
250,False,2
251,True,2
252,False,3
253,False,2
254,True,1
255,False,3
256,True,1
257,False,3
258,True,2
259,True,2
260,True,2
261,False,4
262,False,3
263,True,2
264,True,3
265,True,1
266,False,4
267,True,1
268,True,1
269,True,4
270,True,2
271,False,4
272,False,2
273,False,3
274,True,1
275,True,2
276,False,3
277,True,2
278,False,3
279,True,2
280,False,3
281,True,2
282,False,3
283,False,3
284,False,3
285,False,2
286,True,1
287,True,2
288,True,1
289,True,2
290,True,2
291,False,2
292,False,3
293,True,3
294,False,3
295,False,3
296,False,4
297,False,3
298,True,3
299,False,3
300,False,3
301,True,2
302,False,2
303,True,3
304,True,3
305,True,3
306,False,2
307,False,3
308,True,3
309,True,3
310,False,3
311,False,3
312,False,3
313,False,2
314,True,4
315,False,2
316,True,1
317,False,2
318,False,2
319,True,2
320,False,3
321,True,3
322,True,1
323,False,3
324,False,2
325,False,2
326,True,3
327,False,3
328,False,4
329,True,3
330,True,3
331,True,3
332,True,3
333,True,3
334,False,3
335,True,3
336,True,2
337,False,3
338,False,4
339,True,2
340,True,1
341,False,3
342,True,3
343,False,4
344,False,4
345,True,2
346,True,2
347,False,3
348,False,4
349,False,3
350,False,2
351,True,2
352,True,2
353,True,2
354,False,2
355,True,3
356,True,2
357,True,3
358,False,3
359,True,2
360,True,3
361,True,4
362,True,2
363,False,3
364,True,2
365,False,2
366,False,2
367,False,4
368,True,1
369,True,3
370,True,3
371,False,2
372,True,2
373,True,2
374,True,3
375,False,3
376,False,3
377,True,1
378,True,3
379,True,3
380,False,3
381,False,3
382,True,3
383,True,1
384,True,3
385,False,3
386,False,3
387,True,2
388,True,1
389,True,3
390,False,3
391,False,4
392,True,2
393,True,3
394,True,2
395,True,2
396,True,2
397,True,3
398,True,3
399,True,1
400,True,2
401,False,3
402,False,3
403,False,4
404,True,1
405,True,3
406,True,2
407,False,4
408,True,2
409,True,2
410,False,3
411,True,2
412,True,1
413,False,4
414,False,3
415,False,3
416,True,3
417,True,2
418,False,2
419,False,3
420,True,4
421,True,2
422,True,1
423,False,4
424,False,3
425,False,4
426,False,3
427,True,2
428,False,2
429,False,3
430,True,1
431,True,1
432,True,3
433,True,1
434,False,3
435,True,2
436,False,2
437,True,3
438,True,1
439,True,2
440,True,2
441,False,2
442,False,3
443,True,2
444,True,2
445,True,3
446,True,1
447,True,3
448,True,2
449,True,1
450,True,1
451,False,3
452,True,3
453,False,2
454,True,2
455,True,2
456,True,3
457,False,3
458,True,3
459,True,2
460,False,3
461,False,3
462,True,3
463,False,3
464,False,4
465,False,3
466,False,2
467,True,2
468,True,1
469,True,1
470,True,1
471,True,4
472,True,2
473,False,2
474,True,3
475,True,2
476,False,3
477,False,4
478,True,1
479,False,2
480,True,2
481,True,1
482,True,2
483,True,3
484,True,2
485,False,3
486,True,3
487,True,2
488,True,3
489,True,1
490,True,3
491,False,3
492,False,3
493,False,2
494,True,1
495,True,2
496,False,2
497,True,2
498,True,2
499,False,3
500,False,3
501,False,3
502,False,3
503,False,4
504,True,2
505,True,3
506,False,3
507,False,3
508,True,3
509,True,2
510,True,4
511,True,2
512,False,4
513,False,3
514,False,3
515,True,1
516,True,2
517,True,2
518,True,3
519,False,2
520,False,4
521,True,1
522,True,2
523,True,3
524,True,3
525,True,1
526,True,1
527,False,4
528,True,1
529,True,1
530,True,2
531,False,4
532,True,2
533,False,2
534,True,1
535,False,3
536,False,4
537,True,2
538,True,1
539,False,2
540,False,3
541,True,1
542,False,4
543,True,1
544,False,2
545,False,3
546,True,3
547,False,3
548,False,3
549,True,2
550,True,1
551,False,3
552,True,2
553,True,3
554,False,3
555,False,3
556,True,3
557,False,3
558,False,3
559,True,2
560,False,3
561,False,4
562,True,2
563,False,3
564,False,2
565,True,1
566,True,2
567,True,2
568,True,2
569,True,2
570,True,2
571,False,3
572,False,2
573,True,3
574,False,2
575,False,4
576,False,2
577,False,3
578,False,4
579,False,3
580,False,4
581,True,2
582,False,3
583,True,3
584,True,2
585,True,1
586,True,2
587,True,2
588,True,2
589,True,2
590,True,3
591,False,2
592,False,2
593,False,3
594,True,2
595,False,3
596,True,3
597,True,1
598,True,3
599,True,2
600,True,1
601,False,3
602,False,3
603,True,2
604,True,2
605,True,3
606,True,2
607,False,3
608,False,3
609,False,2
610,False,2
611,True,2
612,True,1
613,True,2
614,True,3
615,False,3
616,True,2
617,True,1
618,True,2
619,True,2
620,True,2
621,True,2
622,False,4
623,True,3
624,True,3
625,False,3
626,True,2
627,True,4
628,True,4
629,True,2
630,True,2
631,True,2
632,False,3
633,True,4
634,False,3
635,False,3
636,True,2
637,True,2
638,True,2
639,True,2
640,True,2
641,True,2
642,False,3
643,True,2
644,True,2
645,False,3
646,False,3
647,True,2
648,True,2
649,True,2
650,True,2
651,False,3
652,True,3
653,True,3
654,False,2
655,False,3
656,True,2
657,False,3
658,False,4
659,True,2
660,True,2
661,True,3
662,True,2
663,True,3
664,True,3
665,True,2
666,False,2
667,True,2
668,True,3
669,False,4
670,False,2
671,False,3
672,False,2
673,False,2
674,False,2
675,False,3
676,True,2
677,True,3
678,True,2
679,True,2
680,True,2
681,True,4
682,False,3
683,False,2
684,True,3
685,False,3
686,False,3
687,True,2
688,False,4
689,True,3
690,False,3
691,True,3
692,True,1
693,False,3
694,False,2
695,True,2
696,True,3
697,True,2
698,False,3
699,True,2
700,False,3
701,False,3
702,False,3
703,False,3
704,True,2
705,False,4
706,False,3
707,True,3
708,True,3
709,False,2
710,False,4
711,True,3
712,False,3
713,True,3
714,False,3
715,False,3
716,True,3
717,False,4
718,False,2
719,False,3
720,False,3
721,False,2
722,True,3
723,True,2
724,False,2
725,True,2
726,False,3
727,True,2
728,True,3
729,True,2
730,False,3
731,False,2
732,True,2
733,False,3
734,True,2
735,True,2
736,True,1
737,True,1
738,True,2
739,False,4
740,True,1
741,True,3
742,True,3
743,True,2
744,True,2
745,True,2
746,True,3
747,True,2
748,True,2
749,False,3
750,False,3
751,True,2
752,True,2
753,False,4
754,True,3
755,False,3
756,True,2
757,False,2
758,True,2
759,False,3
760,True,3
761,True,1
762,True,3
763,False,3
764,True,1
765,False,3
766,True,2
767,False,2
768,True,3
769,True,2
770,False,2
771,True,3
772,False,3
773,True,2
774,True,3
775,False,4
776,True,2
777,True,2
778,False,2
779,False,4
780,True,4
781,False,2
782,False,2
783,True,2
784,False,2
785,True,3
786,False,3
787,False,4
788,True,3
789,True,2
790,False,4
791,False,3
792,False,4
793,True,3
794,True,3
795,True,2
796,False,2
797,False,2
798,True,1
799,True,3
800,False,3
801,False,3
802,False,4
803,True,2
804,True,2
805,True,3
806,True,3
807,False,3
808,True,2
809,True,2
810,True,2
811,True,2
812,True,2
813,False,3
814,False,3
815,True,4
816,True,2
817,True,3
818,False,2
819,True,3
820,True,2
821,True,3
822,False,3
823,True,1
824,True,2
825,False,3
826,True,1
827,False,2
828,True,2
829,False,3
830,False,3
831,True,1
832,False,3
833,True,3
834,True,3
835,True,2
836,True,2
837,True,2
838,False,3
839,True,2
840,False,3
841,False,2
842,True,3
843,True,3
844,False,2
845,False,3
846,True,2
847,False,2
848,False,3
849,False,2
850,True,2
851,False,3
852,True,2
853,True,1
854,False,3
855,True,2
856,True,3
857,False,3
858,True,2
859,False,3
860,False,4
861,True,3
862,False,2
863,True,2
864,True,4
865,True,3
866,False,2
867,True,3
868,True,2
869,True,2
870,False,3
871,True,3
872,True,2
873,False,3
874,False,4
875,False,3
876,True,2
877,False,3
878,False,3
879,True,2
880,True,1
881,False,4
882,True,2
883,True,3
884,True,2
885,False,1
886,False,3
887,True,2
888,True,2
889,True,2
890,False,3
891,True,1
892,False,2
893,True,2
894,False,3
895,False,3
896,True,4
897,True,2
898,True,2
899,True,3
900,True,2
901,True,1
902,True,3
903,True,2
904,False,3
905,True,1
906,False,3
907,True,2
908,True,2
909,True,4
910,False,3
911,True,1
912,True,3
913,False,3
914,True,4
915,True,2
916,True,2
917,False,3
918,True,2
919,False,3
920,True,2
921,True,2
922,True,1
923,False,2
924,False,3
925,True,2
926,True,2
927,True,2
928,True,3
929,True,2
930,False,3
931,True,1
932,False,3
933,True,3
934,False,3
935,False,3
936,False,3
937,True,2
938,False,4
939,True,2
940,True,3
941,True,1
942,True,2
943,True,2
944,True,2
945,True,1
946,True,4
947,True,1
948,False,2
949,True,2
950,False,3
951,True,1
952,True,2
953,True,2
954,True,2
955,False,3
956,True,3
957,False,3
958,True,2
959,True,3
960,True,2
961,True,2
962,True,1
963,True,2
964,False,2
965,True,3
966,True,1
967,False,3
968,False,3
969,False,2
970,False,3
971,False,4
972,True,3
973,True,1
974,False,2
975,True,2
976,True,3
977,True,3
978,True,2
979,True,2
980,False,3
981,True,2
982,False,4
983,False,3
984,False,4
985,True,2
986,False,2
987,True,2
988,True,1
989,False,3
990,False,2
991,False,4
992,False,3
993,True,3
994,True,2
995,True,3
996,False,3
997,True,2
998,True,3
999,False,4
1000,True,2
1001,True,3
1002,True,2
1003,True,1
1004,False,2
1005,False,3
1006,False,3
1007,False,3
1008,True,3
1009,False,3
1010,True,2
1011,True,2
1012,True,1
1013,True,3
1014,True,2
1015,False,4
1016,True,2
1017,True,2
1018,True,2
1019,True,2
1020,False,3
1021,False,3
1022,True,2
1023,True,2
1024,False,3
1025,False,3
1026,True,2
1027,False,3
1028,True,3
1029,True,3
1030,True,3
1031,True,2
1032,True,2
1033,True,3
1034,False,3
1035,True,2
1036,True,3
1037,True,2
1038,True,2
1039,False,3
1040,True,2
1041,False,3
1042,False,3
1043,False,3
1044,True,3
1045,True,2
1046,True,3
1047,False,3
1048,True,2
1049,True,2
1050,False,2
1051,True,1
1052,True,1
1053,True,1
1054,True,3
1055,True,3
1056,True,1
1057,True,1
1058,False,3
1059,False,4
1060,True,2
1061,True,1
1062,True,2
1063,False,3
1064,True,3
1065,True,2
1066,True,3
1067,False,3
1068,True,2
1069,False,4
1070,True,3
1071,True,2
1072,False,2
1073,True,3
1074,True,3
1075,True,3
1076,False,2
1077,True,3
1078,True,2
1079,True,2
1080,True,3
1081,True,2
1082,True,4
1083,False,4
1084,False,3
1085,True,3
1086,True,3
1087,False,4
1088,True,3
1089,True,1
1090,False,3
1091,True,2
1092,True,2
1093,False,3
1094,False,4
1095,True,1
1096,False,4
1097,True,3
1098,True,2
1099,True,2
1100,True,3
1101,True,2
1102,False,2
1103,False,3
1104,True,1
1105,True,3
1106,True,2
1107,True,2
1108,False,2
1109,False,3
1110,True,2
1111,True,3
1112,False,2
1113,True,2
1114,True,3
1115,True,2
1116,False,3
1117,True,1
1118,False,3
1119,True,1
1120,False,3
1121,True,2
1122,True,3
1123,True,1
1124,True,1
1125,False,4
1126,False,2
1127,True,2
1128,True,2
1129,False,3
1130,True,3
1131,True,2
1132,True,3
1133,False,3
1134,True,3
1135,True,1
1136,True,3
1137,True,4
1138,False,2
1139,False,3
1140,False,4
1141,True,2
1142,False,3
1143,True,4
1144,True,1
1145,True,3
1146,True,2
1147,False,3
1148,False,3
1149,False,2
1150,True,3
1151,False,3
1152,True,2
1153,True,2
1154,False,3
1155,True,2
1156,True,2
1157,False,3
1158,False,3
1159,True,3
1160,True,2
1161,True,3
1162,False,3
1163,True,1
1164,True,1
1165,False,3
1166,True,2
1167,True,3
1168,False,3
1169,True,2
1170,True,3
1171,False,2
1172,False,4
1173,True,3
1174,True,3
1175,True,2
1176,True,2
1177,False,2
1178,False,4
1179,True,2
1180,True,3
1181,True,2
1182,False,4
1183,True,2
1184,True,2
1185,True,2
1186,True,2
1187,True,1
1188,True,2
1189,False,3
1190,False,4
1191,True,2
1192,False,4
1193,True,3
1194,False,3
1195,True,2
1196,True,2
1197,True,3
1198,False,4
1199,False,2
1200,True,3
1201,True,3
1202,True,3
1203,True,2
1204,True,2
1205,False,3
1206,False,3
1207,True,1
1208,True,3
1209,True,2
1210,False,3
1211,False,2
1212,False,3
1213,True,3
1214,True,2
1215,True,3
1216,False,3
1217,False,4
1218,True,1
1219,True,4
1220,False,1
1221,False,3
1222,True,2
1223,True,2
1224,True,2
1225,True,3
1226,False,3
1227,False,3
1228,True,2
1229,True,2
1230,True,2
1231,False,4
1232,False,2
1233,True,1
1234,False,3
1235,True,2
1236,True,2
1237,False,3
1238,False,3
1239,False,3
1240,True,3
1241,True,3
1242,False,4
1243,False,3
1244,False,3
1245,True,2
1246,False,3
1247,True,2
1248,False,3
1249,True,3
1250,True,2
1251,True,3
1252,False,3
1253,True,1
1254,False,3
1255,True,3
1256,False,3
1257,False,2
1258,True,2
1259,True,4
1260,True,2
1261,True,3
1262,False,2
1263,True,4
1264,True,3
1265,True,2
1266,True,2
1267,False,2
1268,False,2
1269,False,2
1270,True,3
1271,True,2
1272,True,3
1273,False,3
1274,False,3
1275,True,2
1276,True,2
1277,True,3
1278,True,1
1279,False,3
1280,True,1
1281,True,4
1282,False,2
1283,False,4
1284,True,1
1285,True,2
1286,True,3
1287,False,3
1288,True,2
1289,True,1
1290,True,2
1291,False,3
1292,True,1
1293,True,3
1294,True,1
1295,True,3
1296,False,2
1297,False,4
1298,True,3
1299,False,2
1300,True,2
1301,True,2
1302,False,3
1303,True,2
1304,False,3
1305,True,1
1306,True,2
1307,True,1
1308,True,2
1309,True,2
1310,True,2
1311,False,3
1312,False,2
1313,True,2
1314,True,3
1315,True,3
1316,False,2
1317,True,3
1318,False,3
1319,True,3
1320,True,3
1321,True,4
1322,True,1
1323,False,3
1324,True,2
1325,True,1
1326,False,2
1327,False,3
1328,True,1
1329,False,3
1330,False,3
1331,True,1
1332,True,3
1333,True,2
1334,True,1
1335,True,4
1336,False,3
1337,False,3
1338,False,2
1339,False,3
1340,False,2
1341,False,3
1342,False,3
1343,True,1
1344,True,3
1345,False,3
1346,True,2
1347,True,3
1348,False,3
1349,False,4
1350,False,3
1351,False,2
1352,True,2
1353,False,4
1354,True,2
1355,False,3
1356,False,3
1357,True,2
1358,True,2
1359,True,3
1360,True,3
1361,True,1
1362,False,3
1363,False,3
1364,False,2
1365,True,1
1366,False,3
1367,False,3
1368,True,4
1369,True,2
1370,True,2
1371,True,3
1372,True,2
1373,True,3
1374,False,3
1375,True,4
1376,True,2
1377,False,4
1378,True,3
1379,True,2
1380,True,2
1381,False,3
1382,True,2
1383,True,2
1384,False,3
1385,False,2
1386,True,2
1387,False,3
1388,True,2
1389,True,3
1390,True,3
1391,False,4
1392,True,2
1393,False,3
1394,True,2
1395,False,3
1396,True,3
1397,True,2
1398,True,3
1399,False,4
1400,False,3
1401,False,2
1402,True,1
1403,True,1
1404,True,2
1405,True,1
1406,True,2
1407,True,1
1408,True,1
1409,False,3
1410,False,2
1411,False,3
1412,False,2
1413,True,2
1414,True,2
1415,False,3
1416,False,4
1417,True,3
1418,True,3
1419,True,2
1420,True,2
1421,False,3
1422,True,3
1423,True,2
1424,False,3
1425,True,2
1426,True,2
1427,True,2
1428,False,3
1429,False,3
1430,False,4
1431,False,3
1432,False,3
1433,False,4
1434,False,3
1435,False,2
1436,True,3
1437,False,3
1438,True,4
1439,True,2
1440,False,2
1441,False,2
1442,True,1
1443,True,3
1444,True,2
1445,False,3
1446,True,2
1447,False,2
1448,False,3
1449,False,2
1450,True,3
1451,True,2
1452,True,2
1453,True,2
1454,True,3
1455,False,3
1456,False,3
1457,True,2
1458,True,1
1459,False,3
1460,True,1
1461,True,3
1462,True,3
1463,False,3
1464,True,3
1465,False,3
1466,False,3
1467,True,1
1468,True,3
1469,False,4
1470,True,3
1471,True,3
1472,True,3
1473,True,3
1474,False,2
1475,True,2
1476,False,3
1477,True,2
1478,True,3
1479,False,3
1480,True,3
1481,True,2
1482,False,3
1483,True,3
1484,True,2
1485,False,2
1486,False,3
1487,True,2
1488,False,3
1489,True,2
1490,True,2
1491,False,4
1492,True,1
1493,True,2
1494,False,4
1495,True,2
1496,False,2
1497,False,4
1498,False,2
1499,True,2
1500,False,3
1501,True,1
1502,False,3
1503,False,3
1504,True,2
1505,False,3
1506,False,3
1507,True,3
1508,False,4
1509,False,2
1510,True,2
1511,True,3
1512,False,3
1513,True,2
1514,True,2
1515,True,4
1516,False,4
1517,True,3
1518,True,2
1519,False,3
1520,True,2
1521,True,2
1522,False,3
1523,True,2
1524,True,1
1525,True,2
1526,False,3
1527,False,4
1528,True,3
1529,False,2
1530,True,2
1531,True,1
1532,True,2
1533,True,2
1534,True,4
1535,False,3
1536,True,3
1537,True,3
1538,True,1
1539,True,3
1540,True,2
1541,True,3
1542,True,3
1543,False,3
1544,False,3
1545,True,3
1546,True,2
1547,False,4
1548,True,2
1549,True,2
1550,True,1
1551,False,3
1552,True,2
1553,True,1
1554,True,2
1555,False,3
1556,False,2
1557,True,3
1558,True,3
1559,True,2
1560,True,3
1561,True,2
1562,False,4
1563,True,2
1564,True,2
1565,True,1
1566,True,2
1567,True,3
1568,True,2
1569,False,4
1570,True,2
1571,True,1
1572,False,4
1573,True,1
1574,False,2
1575,False,2
1576,True,3
1577,False,3
1578,False,3
1579,True,2
1580,True,2
1581,False,3
1582,True,1
1583,True,3
1584,True,2
1585,False,3
1586,True,1
1587,False,2
1588,False,3
1589,True,2
1590,False,3
1591,True,3
1592,True,3
1593,True,3
1594,True,2
1595,True,2
1596,True,2
1597,False,2
1598,True,2
1599,True,3
1600,True,2
1601,True,2
1602,True,3
1603,True,3
1604,True,2
1605,True,2
1606,True,3
1607,False,3
1608,True,2
1609,True,2
1610,False,3
1611,True,2
1612,True,2
1613,False,3
1614,False,3
1615,True,2
1616,False,3
1617,False,3
1618,True,3
1619,True,3
1620,False,2
1621,False,4
1622,True,1
1623,False,3
1624,True,2
1625,True,2
1626,True,2
1627,False,4
1628,False,3
1629,True,2
1630,True,2
1631,True,2
1632,True,1
1633,True,2
1634,True,3
1635,True,2
1636,True,2
1637,False,4
1638,True,2
1639,True,2
1640,True,3
1641,False,4
1642,False,3
1643,True,2
1644,True,3
1645,True,2
1646,False,3
1647,False,3
1648,True,1
1649,False,3
1650,True,2
1651,False,2
1652,False,3
1653,False,3
1654,True,2
1655,True,2
1656,True,3
1657,True,3
1658,True,3
1659,True,3
1660,False,3
1661,False,3
1662,False,3
1663,True,2
1664,True,2
1665,False,3
1666,True,3
1667,True,1
1668,True,2
1669,False,3
1670,True,1
1671,True,2
1672,False,4
1673,False,4
1674,False,4
1675,False,3
1676,False,3
1677,False,2
1678,False,4
1679,False,3
1680,True,2
1681,True,2
1682,False,3
1683,True,2
1684,False,2
1685,True,3
1686,True,1
1687,False,3
1688,True,3
1689,True,2
1690,False,4
1691,True,2
1692,True,2
1693,False,3
1694,False,3
1695,False,3
1696,False,3
1697,True,2
1698,True,1
1699,True,1
1700,True,2
1701,False,2
1702,False,3
1703,False,3
1704,True,3
1705,True,1
1706,True,1
1707,True,3
1708,False,3
1709,True,2
1710,True,3
1711,False,3
1712,True,2
1713,False,3
1714,True,2
1715,True,2
1716,True,2
1717,True,3
1718,False,2
1719,True,3
1720,True,2
1721,True,1
1722,True,2
1723,False,4
1724,False,2
1725,True,2
1726,True,3
1727,True,3
1728,True,3
1729,True,1
1730,False,3
1731,True,1
1732,True,3
1733,True,3
1734,True,2
1735,True,2
1736,True,3
1737,False,2
1738,True,2
1739,False,3
1740,False,4
1741,False,3
1742,False,2
1743,True,3
1744,True,2
1745,True,2
1746,False,3
1747,True,3
1748,True,3
1749,True,2
1750,False,2
1751,False,3
1752,True,2
1753,True,2
1754,False,2
1755,False,2
1756,True,2
1757,True,2
1758,True,2
1759,False,3
1760,False,3
1761,False,3
1762,False,3
1763,True,3
1764,True,3
1765,True,4
1766,False,4
1767,False,3
1768,False,3
1769,True,1
1770,False,4
1771,False,3
1772,False,3
1773,True,4
1774,True,2
1775,True,3
1776,False,3
1777,True,1
1778,True,2
1779,True,2
1780,True,1
1781,True,2
1782,True,2
1783,True,2
1784,True,2
1785,True,2
1786,False,2
1787,True,2
1788,True,3
1789,True,2
1790,False,4
1791,False,3
1792,False,3
1793,True,2
1794,True,1
1795,True,3
1796,True,2
1797,True,1
1798,False,3
1799,False,4
1800,False,2
1801,True,2
1802,True,1
1803,True,3
1804,True,3
1805,False,2
1806,False,4
1807,True,4
1808,True,4
1809,True,3
1810,True,3
1811,True,2
1812,True,3
1813,True,3
1814,False,4
1815,True,3
1816,True,2
1817,True,3
1818,False,3
1819,False,3
1820,True,1
1821,True,1
1822,False,3
1823,True,3
1824,False,3
1825,False,3
1826,False,3
1827,True,1
1828,False,1
1829,False,3
1830,False,3
1831,True,2
1832,True,3
1833,True,3
1834,False,3
1835,True,3
1836,False,4
1837,True,1
1838,False,3
1839,False,2
1840,True,2
1841,False,3
1842,True,2
1843,False,2
1844,False,3
1845,False,3
1846,True,3
1847,False,2
1848,True,1
1849,True,2
1850,False,3
1851,True,3
1852,False,2
1853,True,2
1854,False,3
1855,True,2
1856,True,4
1857,False,3
1858,False,2
1859,True,2
1860,True,2
1861,True,1
1862,True,2
1863,False,3
1864,True,3
1865,False,2
1866,False,2
1867,False,3
1868,True,3
1869,True,2
1870,False,3
1871,False,3
1872,True,2
1873,False,3
1874,True,2
1875,False,3
1876,True,3
1877,True,3
1878,True,2
1879,False,4
1880,False,3
1881,True,3
1882,False,2
1883,False,2
1884,True,1
1885,True,1
1886,False,3
1887,True,2
1888,True,1
1889,False,3
1890,True,3
1891,True,3
1892,False,4
1893,True,4
1894,False,3
1895,True,2
1896,True,2
1897,True,2
1898,True,2
1899,True,2
1900,True,3
1901,False,4
1902,False,3
1903,True,2
1904,True,1
1905,True,3
1906,True,3
1907,False,4
1908,True,1
1909,True,3
1910,True,2
1911,True,1
1912,True,2
1913,False,3
1914,True,1
1915,True,1
1916,True,2
1917,False,2
1918,False,3
1919,False,3
1920,False,3
1921,True,2
1922,True,1
1923,True,2
1924,True,3
1925,True,2
1926,False,3
1927,True,3
1928,False,3
1929,False,3
1930,False,3
1931,True,2
1932,False,4
1933,False,3
1934,True,2
1935,True,3
1936,True,2
1937,True,3
1938,True,3
1939,False,3
1940,False,3
1941,False,4
1942,False,4
1943,True,3
1944,False,3
1945,True,3
1946,False,1
1947,True,3
1948,False,3
1949,True,1
1950,True,3
1951,True,2
1952,True,2
1953,False,2
1954,True,3
1955,False,3
1956,False,2
1957,False,3
1958,False,3
1959,True,3
1960,False,3
1961,False,3
1962,False,4
1963,False,3
1964,False,3
1965,False,4
1966,True,2
1967,True,2
1968,False,3
1969,True,3
1970,True,2
1971,True,2
1972,True,2
1973,True,1
1974,True,4
1975,True,1
1976,True,3
1977,True,2
1978,True,1
1979,True,2
1980,True,2
1981,True,3
1982,True,2
1983,True,3
1984,True,2
1985,False,3
1986,True,2
1987,False,3
1988,False,4
1989,True,3
1990,True,3
1991,False,4
1992,False,3
1993,True,2
1994,False,3
1995,False,1
1996,False,3
1997,False,3
1998,True,2
1999,False,4
2000,False,3
2001,True,3
2002,True,3
2003,False,3
2004,False,3
2005,True,2
2006,False,3
2007,False,3
2008,True,3
2009,True,2
2010,True,3
2011,True,2
2012,True,2
2013,True,2
2014,False,3
2015,False,3
2016,False,2
2017,False,2
2018,True,3
2019,False,4
2020,False,3
2021,False,4
2022,False,3
2023,False,4
2024,False,3
2025,False,3
2026,True,2
2027,True,3
2028,True,3
2029,True,3
2030,True,1
2031,False,3
2032,True,4
2033,False,4
2034,True,3
2035,True,1
2036,False,3
2037,True,3
2038,False,3
2039,False,3
2040,True,2
2041,True,2
2042,True,2
2043,False,3
2044,True,1
2045,True,3
2046,False,3
2047,True,2
2048,True,2
2049,True,2
2050,False,3
2051,True,1
2052,False,3
2053,True,3
2054,True,2
2055,False,3
2056,False,3
2057,True,2
2058,True,2
2059,True,1
2060,True,2
2061,True,3
2062,False,2
2063,True,3
2064,False,2
2065,False,3
2066,False,3
2067,True,2
2068,True,2
2069,True,3
2070,True,3
2071,True,2
2072,False,2
2073,True,2
2074,False,4
2075,False,3
2076,False,3
2077,False,4
2078,False,4
2079,True,2
2080,True,2
2081,False,3
2082,False,3
2083,True,2
2084,True,2
2085,True,2
2086,False,4
2087,True,1
2088,True,2
2089,True,2
2090,False,4
2091,True,2
2092,True,2
2093,True,2
2094,True,1
2095,True,3
2096,True,3
2097,True,3
2098,True,3
2099,False,3
2100,False,4
2101,True,1
2102,True,2
2103,True,3
2104,True,4
2105,True,2
2106,True,1
2107,True,2
2108,False,3
2109,True,3
2110,False,2
2111,False,4
2112,True,2
2113,False,3
2114,True,2
2115,False,3
2116,True,2
2117,True,1
2118,False,2
2119,True,1
2120,True,3
2121,True,1
2122,False,3
2123,True,2
2124,True,2
2125,True,2
2126,True,3
2127,False,3
2128,True,2
2129,True,1
2130,True,2
2131,False,3
2132,True,1
2133,False,3
2134,True,4
2135,False,4
2136,True,2
2137,False,2
